Gender,CGPA,No. of Placements,No. of Backlogs,Section,Year,Branch,Status
male,7.206,3,0.0,1,13,CSE,Placed
male,8.035,1,0.0,1,13,CSE,Placed
male,7.976000000000001,1,0.0,1,13,CSE,Placed
male,8.238,2,0.0,1,13,CSE,Placed
male,8.358,2,0.0,1,13,CSE,Placed
male,6.372999999999999,1,0.0,1,13,CSE,Placed
male,6.795,0,0.0,1,13,CSE,Not Placed
male,5.88,0,1.0,1,13,CSE,Not Placed
female,6.723000000000001,1,0.0,1,13,CSE,Placed
female,7.2,0,0.0,1,13,CSE,Not Placed
male,7.470999999999999,2,0.0,1,13,CSE,Placed
male,6.2,1,0.0,1,13,CSE,Placed
female,7.37,1,0.0,2,13,CSE,Placed
female,6.255,1,0.0,2,13,CSE,Placed
female,7.9319999999999995,1,0.0,2,13,CSE,Placed
female,7.737,2,0.0,2,13,CSE,Placed
female,7.339,0,0.0,2,13,CSE,Not Placed
female,7.922,1,0.0,2,13,CSE,Placed
female,8.18,2,0.0,2,13,CSE,Placed
female,8.773,5,0.0,2,13,CSE,Placed
female,7.511,1,0.0,2,13,CSE,Placed
female,6.638,1,1.0,2,13,CSE,Placed
female,7.154000000000001,2,0.0,2,13,CSE,Placed
female,8.038,1,0.0,2,13,CSE,Placed
female,7.987,2,0.0,2,13,CSE,Placed
female,7.544,1,1.0,2,13,CSE,Placed
female,7.968000000000001,1,0.0,2,13,CSE,Placed
female,6.939,3,0.0,2,13,CSE,Placed
female,6.922,1,0.0,2,13,CSE,Placed
female,7.836,2,0.0,2,13,CSE,Placed
female,7.476999999999999,1,0.0,2,13,CSE,Placed
female,7.178,3,0.0,2,13,CSE,Placed
female,7.531999999999999,2,0.0,2,13,CSE,Placed
female,7.619,1,0.0,2,13,CSE,Placed
female,7.498,1,0.0,2,13,CSE,Placed
female,7.862,1,0.0,2,13,CSE,Placed
female,7.31,1,0.0,2,13,CSE,Placed
female,6.05,1,1.0,2,13,CSE,Placed
male,6.016,1,1.0,2,13,CSE,Placed
male,6.026,1,1.0,2,13,CSE,Placed
male,7.6450000000000005,0,2.0,2,13,CSE,Not Placed
male,6.281000000000001,1,1.0,2,13,CSE,Placed
male,6.698,2,0.0,2,13,CSE,Placed
male,8.125,2,0.0,2,13,CSE,Placed
male,6.365,2,1.0,2,13,CSE,Placed
male,6.665000000000001,2,0.0,2,13,CSE,Placed
male,6.708,1,0.0,2,13,CSE,Placed
male,7.098000000000001,1,0.0,2,13,CSE,Placed
male,7.098000000000001,0,0.0,2,13,CSE,Not Placed
male,6.922,0,0.0,2,13,CSE,Not Placed
male,7.197,1,0.0,2,13,CSE,Placed
male,6.014,1,0.0,2,13,CSE,Placed
male,6.626,1,1.0,2,13,CSE,Placed
male,6.571,1,0.0,2,13,CSE,Placed
male,6.090999999999999,1,1.0,2,13,CSE,Placed
male,6.401999999999999,1,1.0,2,13,CSE,Placed
male,8.604000000000001,3,0.0,2,13,CSE,Placed
male,7.331999999999999,1,0.0,2,13,CSE,Placed
male,6.643000000000001,1,0.0,2,13,CSE,Placed
male,6.942,1,0.0,2,13,CSE,Placed
male,6.257,2,0.0,2,13,CSE,Placed
male,8.072,2,0.0,2,13,CSE,Placed
male,7.029000000000001,0,0.0,2,13,CSE,Not Placed
male,7.354000000000001,1,0.0,2,13,CSE,Placed
male,8.403,1,0.0,2,13,CSE,Placed
female,7.569,1,0.0,2,13,CSE,Placed
female,7.858,1,0.0,2,13,CSE,Placed
male,6.268,0,1.0,2,13,CSE,Not Placed
male,7.343999999999999,2,0.0,2,13,CSE,Placed
female,9.388571428571428,1,0.0,1,14,CSE,Placed
female,9.102857142857143,4,0.0,1,14,CSE,Placed
female,8.697142857142856,2,0.0,1,14,CSE,Placed
male,8.694285714285716,3,0.0,1,14,CSE,Placed
female,8.605714285714285,1,0.0,1,14,CSE,Placed
female,8.565714285714286,1,0.0,1,14,CSE,Placed
female,8.554285714285715,2,0.0,1,14,CSE,Placed
female,8.494285714285713,2,0.0,1,14,CSE,Placed
male,8.457142857142857,2,0.0,1,14,CSE,Placed
female,8.454285714285714,1,0.0,1,14,CSE,Placed
female,8.402857142857142,2,0.0,1,14,CSE,Placed
female,8.334285714285715,3,0.0,1,14,CSE,Placed
male,8.265714285714285,1,0.0,1,14,CSE,Placed
male,8.182857142857141,1,0.0,1,14,CSE,Placed
female,8.142857142857142,3,0.0,1,14,CSE,Placed
male,8.102857142857143,2,0.0,1,14,CSE,Placed
female,8.06,1,0.0,1,14,CSE,Placed
female,7.948571428571428,2,0.0,1,14,CSE,Placed
male,7.922857142857143,1,0.0,1,14,CSE,Placed
male,7.850549450549451,2,0.0,1,14,CSE,Placed
male,7.845714285714285,2,0.0,1,14,CSE,Placed
male,7.837142857142856,1,0.0,1,14,CSE,Placed
male,7.814285714285715,1,0.0,1,14,CSE,Placed
male,7.794285714285715,1,0.0,1,14,CSE,Placed
male,7.702857142857143,3,0.0,1,14,CSE,Placed
female,7.6171428571428565,1,0.0,1,14,CSE,Placed
female,7.6085714285714285,2,0.0,1,14,CSE,Placed
male,7.594285714285715,1,0.0,1,14,CSE,Placed
female,7.588571428571429,3,0.0,1,14,CSE,Placed
female,7.5685714285714285,2,0.0,1,14,CSE,Placed
female,7.511428571428572,1,0.0,1,14,CSE,Placed
female,7.497142857142856,1,0.0,1,14,CSE,Placed
female,7.362857142857143,2,0.0,1,14,CSE,Placed
male,7.362857142857143,1,0.0,1,14,CSE,Placed
female,7.34857142857143,2,0.0,1,14,CSE,Placed
male,7.266,1,0.0,1,14,CSE,Placed
male,7.252747252747253,4,0.0,1,14,CSE,Placed
male,7.248571428571428,2,0.0,1,14,CSE,Placed
female,7.222857142857142,3,0.0,1,14,CSE,Placed
male,7.217142857142858,1,0.0,1,14,CSE,Placed
female,7.185714285714285,2,0.0,1,14,CSE,Placed
male,7.174285714285714,2,0.0,1,14,CSE,Placed
female,7.151428571428572,0,0.0,1,14,CSE,Not Placed
female,7.137142857142858,2,0.0,1,14,CSE,Placed
male,6.9399999999999995,2,0.0,1,14,CSE,Placed
female,6.925714285714287,1,0.0,1,14,CSE,Placed
male,6.883516483516483,1,0.0,1,14,CSE,Placed
male,6.862857142857143,1,0.0,1,14,CSE,Placed
female,6.857142857142857,1,0.0,1,14,CSE,Placed
male,6.851428571428572,1,0.0,1,14,CSE,Placed
male,6.5758241758241756,1,0.0,1,14,CSE,Placed
female,6.522857142857143,2,0.0,1,14,CSE,Placed
male,6.44,0,1.0,1,14,CSE,Not Placed
male,6.408791208791209,1,0.0,1,14,CSE,Placed
male,6.3428571428571425,1,2.0,1,14,CSE,Placed
male,6.102857142857143,0,1.0,1,14,CSE,Not Placed
male,6.023,1,2.0,1,14,CSE,Placed
male,6.016,1,3.0,1,14,CSE,Placed
male,6.004395604395605,1,4.0,1,14,CSE,Placed
male,6.004395604395605,0,0.0,1,14,CSE,Not Placed
female,6.002000000000001,0,0.0,1,14,CSE,Not Placed
male,6.015,1,4.0,1,14,CSE,Placed
male,9.157,5,0.0,2,14,CSE,Placed
male,8.962,1,0.0,2,14,CSE,Placed
female,8.865,4,0.0,2,14,CSE,Placed
female,8.690999999999999,2,0.0,2,14,CSE,Placed
male,8.634,3,0.0,2,14,CSE,Placed
male,8.622,3,0.0,2,14,CSE,Placed
female,8.617,1,0.0,2,14,CSE,Placed
male,8.551,1,0.0,2,14,CSE,Placed
female,8.477,1,0.0,2,14,CSE,Placed
female,8.417,1,0.0,2,14,CSE,Placed
female,8.373999999999999,4,0.0,2,14,CSE,Placed
male,8.370999999999999,1,0.0,2,14,CSE,Placed
female,8.331,3,0.0,2,14,CSE,Placed
female,8.293000000000001,4,0.0,2,14,CSE,Placed
female,8.254000000000001,1,0.0,2,14,CSE,Placed
female,8.248999999999999,1,0.0,2,14,CSE,Placed
male,8.184999999999999,1,0.0,2,14,CSE,Placed
female,8.135,2,0.0,2,14,CSE,Placed
male,8.126000000000001,1,0.0,2,14,CSE,Placed
male,8.106,1,0.0,2,14,CSE,Placed
male,8.081999999999999,1,0.0,2,14,CSE,Placed
male,8.077,2,0.0,2,14,CSE,Placed
female,8.045,1,0.0,2,14,CSE,Placed
male,7.948,2,0.0,2,14,CSE,Placed
male,7.948,1,0.0,2,14,CSE,Placed
male,7.931,2,0.0,2,14,CSE,Placed
male,7.848000000000001,1,0.0,2,14,CSE,Placed
male,7.7829999999999995,2,0.0,2,14,CSE,Placed
male,7.659999999999999,2,0.0,2,14,CSE,Placed
female,7.6530000000000005,1,0.0,2,14,CSE,Placed
male,7.525,1,1.0,2,14,CSE,Placed
female,7.522,2,0.0,2,14,CSE,Placed
male,7.518000000000001,0,0.0,2,14,CSE,Not Placed
male,7.517,1,0.0,2,14,CSE,Placed
female,7.4510000000000005,3,0.0,2,14,CSE,Placed
male,7.437,2,0.0,2,14,CSE,Placed
male,7.337000000000001,2,0.0,2,14,CSE,Placed
female,7.31,1,0.0,2,14,CSE,Placed
male,7.308,1,0.0,2,14,CSE,Placed
male,7.242,3,0.0,2,14,CSE,Placed
female,7.208,1,0.0,2,14,CSE,Placed
male,7.159999999999999,1,0.0,2,14,CSE,Placed
female,7.1450000000000005,2,0.0,2,14,CSE,Placed
female,7.051,1,0.0,2,14,CSE,Placed
female,7.014,1,0.0,2,14,CSE,Placed
male,6.945,1,0.0,2,14,CSE,Placed
female,6.94,1,0.0,2,14,CSE,Placed
male,6.797,0,0.0,2,14,CSE,Not Placed
male,6.787999999999999,1,0.0,2,14,CSE,Placed
male,6.7700000000000005,1,0.0,2,14,CSE,Placed
male,6.668000000000001,1,0.0,2,14,CSE,Placed
male,6.634,1,1.0,2,14,CSE,Placed
female,6.468000000000001,0,1.0,2,14,CSE,Not Placed
female,6.3100000000000005,1,1.0,2,14,CSE,Placed
female,6.184,1,0.0,2,14,CSE,Placed
male,6.064,1,6.0,2,14,CSE,Placed
female,6.043,0,1.0,2,14,CSE,Not Placed
male,6.0200000000000005,1,0.0,2,14,CSE,Placed
male,6.01,1,0.0,2,14,CSE,Placed
male,6.008,0,1.0,2,14,CSE,Not Placed
male,6.006,1,9.0,2,14,CSE,Placed
female,6.25,3,1.0,1,15,CSE,Placed
female,8.03,3,0.0,1,15,CSE,Placed
female,7.269,3,0.0,1,15,CSE,Placed
female,6.154,0,0.0,1,15,CSE,Not Placed
female,8.59,0,,1,15,CSE,Not Placed
female,8.205,1,0.0,1,15,CSE,Placed
female,7.712000000000001,2,0.0,1,15,CSE,Placed
female,8.917,2,0.0,1,15,CSE,Placed
female,6.640000000000001,3,0.0,1,15,CSE,Placed
female,8.689,2,,1,15,CSE,Placed
female,8.5,1,0.0,1,15,CSE,Placed
female,8.11,4,0.0,1,15,CSE,Placed
female,7.24,1,0.0,1,15,CSE,Placed
female,8.15,3,0.0,1,15,CSE,Placed
female,8.903,1,0.0,1,15,CSE,Placed
female,8.05,1,0.0,1,15,CSE,Placed
female,6.779999999999999,4,0.0,1,15,CSE,Placed
female,8.768,1,0.0,1,15,CSE,Placed
female,8.231,5,0.0,1,15,CSE,Placed
female,6.0,1,2.0,1,15,CSE,Placed
female,7.831,3,0.0,1,15,CSE,Placed
female,8.077,5,0.0,1,15,CSE,Placed
female,8.36,1,0.0,1,15,CSE,Placed
female,7.7299999999999995,4,,1,15,CSE,Placed
female,8.190000000000001,3,0.0,1,15,CSE,Placed
female,8.687999999999999,3,0.0,1,15,CSE,Placed
male,6.779999999999999,2,0.0,1,15,CSE,Placed
male,6.006,1,0.0,1,15,CSE,Placed
male,6.63,2,0.0,1,15,CSE,Placed
male,7.609999999999999,3,0.0,1,15,CSE,Placed
male,6.522,1,0.0,1,15,CSE,Placed
male,6.44,3,0.0,1,15,CSE,Placed
male,8.214,2,,1,15,CSE,Placed
male,7.734,4,0.0,1,15,CSE,Placed
male,7.33,2,0.0,1,15,CSE,Placed
male,7.68,2,0.0,1,15,CSE,Placed
male,6.002000000000001,1,3.0,1,15,CSE,Placed
male,6.008,2,1.0,1,15,CSE,Placed
male,7.859999999999999,4,0.0,1,15,CSE,Placed
male,7.554,2,0.0,1,15,CSE,Placed
male,9.059999999999999,1,0.0,1,15,CSE,Placed
male,6.014,1,1.0,1,15,CSE,Placed
male,7.6739999999999995,3,0.0,1,15,CSE,Placed
male,7.290000000000001,1,,1,15,CSE,Placed
male,7.584999999999999,2,0.0,1,15,CSE,Placed
male,6.0,1,2.0,1,15,CSE,Placed
male,7.473999999999999,3,0.0,1,15,CSE,Placed
male,7.125,1,0.0,1,15,CSE,Placed
male,7.7,2,0.0,1,15,CSE,Placed
male,6.002000000000001,0,4.0,1,15,CSE,Not Placed
male,7.109999999999999,2,0.0,1,15,CSE,Placed
female,7.776000000000001,1,,1,15,CSE,Placed
female,6.2299999999999995,0,,1,15,CSE,Not Placed
female,7.178,1,0.0,1,15,CSE,Placed
female,7.01,1,,1,15,CSE,Placed
male,8.309999999999999,2,0.0,1,15,CSE,Placed
male,7.57,3,0.0,1,15,CSE,Placed
male,6.01,1,1.0,1,15,CSE,Placed
male,7.890000000000001,2,0.0,1,15,CSE,Placed
male,6.1,1,1.0,1,15,CSE,Placed
male,6.0,1,1.0,1,15,CSE,Placed
male,7.7,1,0.0,1,15,CSE,Placed
male,7.234999999999999,1,,1,15,CSE,Placed
male,7.090000000000001,1,0.0,1,15,CSE,Placed
female,6.004,0,5.0,1,15,CSE,Not Placed
female,8.357,1,0.0,2,15,CSE,Placed
female,6.593999999999999,2,0.0,2,15,CSE,Placed
female,6.859999999999999,1,0.0,2,15,CSE,Placed
female,6.571,2,0.0,2,15,CSE,Placed
female,6.517100000000001,1,0.0,2,15,CSE,Placed
female,8.205,1,0.0,2,15,CSE,Placed
female,7.002,2,0.0,2,15,CSE,Placed
female,8.007,1,0.0,2,15,CSE,Placed
female,8.125,1,0.0,2,15,CSE,Placed
female,7.88,1,0.0,2,15,CSE,Placed
female,7.127,1,0.0,2,15,CSE,Placed
female,7.334999999999999,3,0.0,2,15,CSE,Placed
female,8.583,1,0.0,2,15,CSE,Placed
female,6.708,1,0.0,2,15,CSE,Placed
female,8.511,1,0.0,2,15,CSE,Placed
female,7.93,1,0.0,2,15,CSE,Placed
female,7.94,5,0.0,2,15,CSE,Placed
female,8.52,3,0.0,2,15,CSE,Placed
female,7.922,1,0.0,2,15,CSE,Placed
female,7.88,1,0.0,2,15,CSE,Placed
female,8.504999999999999,4,0.0,2,15,CSE,Placed
female,7.88,5,0.0,2,15,CSE,Placed
female,6.702,3,0.0,2,15,CSE,Placed
female,7.05,2,0.0,2,15,CSE,Placed
female,6.003,0,0.0,2,15,CSE,Not Placed
female,7.306,2,0.0,2,15,CSE,Placed
female,7.8180000000000005,2,0.0,2,15,CSE,Placed
female,8.379999999999999,4,0.0,2,15,CSE,Placed
female,6.44,1,0.0,2,15,CSE,Placed
female,6.24,3,0.0,2,15,CSE,Placed
female,7.159000000000001,2,0.0,2,15,CSE,Placed
male,7.19,3,0.0,2,15,CSE,Placed
male,6.183,2,1.0,2,15,CSE,Placed
male,7.640000000000001,3,1.0,2,15,CSE,Placed
male,7.56,4,0.0,2,15,CSE,Placed
male,6.5,1,0.0,2,15,CSE,Placed
male,6.720000000000001,5,0.0,2,15,CSE,Placed
male,7.414,2,0.0,2,15,CSE,Placed
male,8.088,5,0.0,2,15,CSE,Placed
male,7.311,2,0.0,2,15,CSE,Placed
male,6.711,2,0.0,2,15,CSE,Placed
male,6.779999999999999,0,0.0,2,15,CSE,Not Placed
male,6.49,0,2.0,2,15,CSE,Not Placed
male,7.58,1,0.0,2,15,CSE,Placed
male,7.859999999999999,5,0.0,2,15,CSE,Placed
male,6.308,2,0.0,2,15,CSE,Placed
male,7.75,3,0.0,2,15,CSE,Placed
male,6.794,3,0.0,2,15,CSE,Placed
male,7.973999999999999,4,0.0,2,15,CSE,Placed
male,7.95,2,0.0,2,15,CSE,Placed
male,6.904999999999999,4,0.0,2,15,CSE,Placed
male,8.587,2,0.0,2,15,CSE,Placed
male,7.06,0,0.0,2,15,CSE,Not Placed
male,7.459999999999999,4,0.0,2,15,CSE,Placed
female,6.95,4,0.0,2,15,CSE,Placed
female,6.7700000000000005,3,0.0,2,15,CSE,Placed
female,6.002000000000001,0,0.0,2,15,CSE,Not Placed
male,6.122999999999999,2,0.0,2,15,CSE,Placed
male,6.3420000000000005,2,0.0,2,15,CSE,Placed
male,6.87,0,0.0,2,15,CSE,Not Placed
male,6.364,0,0.0,2,15,CSE,Not Placed
male,6.1049999999999995,3,0.0,2,15,CSE,Placed
male,6.093,1,0.0,2,15,CSE,Placed
male,6.05,1,3.0,2,15,CSE,Placed
male,7.220000000000001,3,0.0,2,15,CSE,Placed
male,6.042,1,,2,15,CSE,Placed
male,6.1,1,0.0,1,16,CSE,Placed
female,8.6,1,0.0,1,16,CSE,Placed
female,6.981999999999999,2,0.0,1,16,CSE,Placed
female,6.0,0,0.0,1,16,CSE,Not Placed
female,8.168000000000001,1,0.0,1,16,CSE,Placed
female,7.917,1,0.0,1,16,CSE,Placed
female,8.040000000000001,1,0.0,1,16,CSE,Placed
female,7.273999999999999,4,0.0,1,16,CSE,Placed
female,8.1,1,0.0,1,16,CSE,Placed
female,7.5,2,0.0,1,16,CSE,Placed
female,7.56,4,0.0,1,16,CSE,Placed
female,8.74,2,0.0,1,16,CSE,Placed
female,8.067,1,0.0,1,16,CSE,Placed
female,6.76,2,0.0,1,16,CSE,Placed
female,9.14,1,0.0,1,16,CSE,Placed
female,7.770999999999999,1,0.0,1,16,CSE,Placed
female,8.25,3,0.0,1,16,CSE,Placed
female,8.629999999999999,1,0.0,1,16,CSE,Placed
female,7.1450000000000005,2,0.0,1,16,CSE,Placed
female,6.367,1,0.0,1,16,CSE,Placed
female,5.5,0,0.0,1,16,CSE,Not Placed
female,8.137,4,0.0,1,16,CSE,Placed
female,8.537,3,0.0,1,16,CSE,Placed
female,7.470000000000001,1,0.0,1,16,CSE,Placed
female,7.6175,4,0.0,1,16,CSE,Placed
female,8.2,3,0.0,1,16,CSE,Placed
female,8.079,1,0.0,1,16,CSE,Placed
female,8.459999999999999,4,2.0,1,16,CSE,Placed
female,6.1,0,0.0,1,16,CSE,Not Placed
female,6.75,2,0.0,1,16,CSE,Placed
female,7.0,2,0.0,1,16,CSE,Placed
male,7.476999999999999,1,0.0,1,16,CSE,Placed
male,7.734,4,0.0,1,16,CSE,Placed
male,6.5200000000000005,1,0.0,1,16,CSE,Placed
male,7.6,1,0.0,1,16,CSE,Placed
male,8.402,4,0.0,1,16,CSE,Placed
male,7.3,1,0.0,1,16,CSE,Placed
male,7.817,4,0.0,1,16,CSE,Placed
male,7.4,4,0.0,1,16,CSE,Placed
male,6.720000000000001,2,0.0,1,16,CSE,Placed
male,8.03,4,0.0,1,16,CSE,Placed
male,6.7,1,0.0,1,16,CSE,Placed
male,6.4,1,2.0,1,16,CSE,Placed
male,8.031,3,0.0,1,16,CSE,Placed
male,7.811,2,0.0,1,16,CSE,Placed
male,8.383,1,1.0,1,16,CSE,Placed
male,7.856999999999999,1,1.0,1,16,CSE,Placed
male,8.211,6,0.0,1,16,CSE,Placed
male,7.17,3,0.0,1,16,CSE,Placed
male,6.0,0,0.0,1,16,CSE,Not Placed
male,7.0,2,2.0,1,16,CSE,Placed
male,8.548,3,0.0,1,16,CSE,Placed
male,7.7540000000000004,1,0.0,1,16,CSE,Placed
male,7.151999999999999,5,1.0,1,16,CSE,Placed
male,8.211,3,2.0,1,16,CSE,Placed
male,8.809999999999999,2,2.0,1,16,CSE,Placed
male,6.840000000000001,3,1.0,1,16,CSE,Placed
male,7.0200000000000005,1,1.0,1,16,CSE,Placed
male,6.0,0,0.0,1,16,CSE,Not Placed
male,6.9,2,4.0,1,16,CSE,Placed
female,5.6,0,3.0,1,16,CSE,Not Placed
male,6.0,0,3.0,1,16,CSE,Not Placed
female,6.5,1,6.0,1,16,CSE,Placed
male,7.7,2,8.0,1,16,CSE,Placed
male,6.6,1,3.0,1,16,CSE,Placed
male,7.2,0,0.0,1,16,CSE,Not Placed
male,6.0,0,3.0,1,16,CSE,Not Placed
male,6.2,1,0.0,1,16,CSE,Placed
male,6.540000000000001,1,0.0,1,16,CSE,Placed
female,6.5,0,1.0,1,16,CSE,Not Placed
female,6.4,0,8.0,1,16,CSE,Not Placed
male,6.2,0,1.0,1,16,CSE,Not Placed
female,6.5,1,1.0,1,16,CSE,Placed
female,6.0,0,2.0,1,16,CSE,Not Placed
female,6.3,1,0.0,2,16,CSE,Placed
female,9.004999999999999,6,0.0,2,16,CSE,Placed
female,8.35,1,0.0,2,16,CSE,Placed
female,8.928,1,0.0,2,16,CSE,Placed
female,8.394,5,0.0,2,16,CSE,Placed
female,8.868,1,0.0,2,16,CSE,Placed
female,9.18,1,0.0,2,16,CSE,Placed
female,8.08,3,0.0,2,16,CSE,Placed
female,7.328,1,0.0,2,16,CSE,Placed
female,6.837000000000001,2,0.0,2,16,CSE,Placed
female,8.905,0,0.0,2,16,CSE,Not Placed
female,8.177,1,0.0,2,16,CSE,Placed
female,8.654,5,0.0,2,16,CSE,Placed
female,7.742,1,0.0,2,16,CSE,Placed
female,8.040000000000001,6,0.0,2,16,CSE,Placed
female,7.742,3,0.0,2,16,CSE,Placed
female,7.2700000000000005,0,0.0,2,16,CSE,Not Placed
female,8.41,2,0.0,2,16,CSE,Placed
female,8.78,2,0.0,2,16,CSE,Placed
female,8.599,1,0.0,2,16,CSE,Placed
female,7.640000000000001,2,0.0,2,16,CSE,Placed
female,8.834,2,0.0,2,16,CSE,Placed
female,8.905,4,0.0,2,16,CSE,Placed
female,7.848000000000001,1,0.0,2,16,CSE,Placed
female,8.128,6,0.0,2,16,CSE,Placed
female,7.2,1,0.0,2,16,CSE,Placed
female,6.614,1,1.0,2,16,CSE,Placed
male,6.720000000000001,2,0.0,2,16,CSE,Placed
male,8.75,1,0.0,2,16,CSE,Placed
male,7.6370000000000005,4,0.0,2,16,CSE,Placed
male,6.854000000000001,3,0.0,2,16,CSE,Placed
male,7.0280000000000005,1,0.0,2,16,CSE,Placed
male,8.3,5,0.0,2,16,CSE,Placed
male,7.5969999999999995,1,0.0,2,16,CSE,Placed
male,8.434000000000001,4,0.0,2,16,CSE,Placed
male,8.737,1,0.0,2,16,CSE,Placed
male,8.048,2,0.0,2,16,CSE,Placed
male,7.914,3,0.0,2,16,CSE,Placed
male,5.8,0,5.0,2,16,CSE,Not Placed
male,7.297,2,0.0,2,16,CSE,Placed
male,8.291,2,0.0,2,16,CSE,Placed
male,7.515000000000001,4,0.0,2,16,CSE,Placed
male,8.4,4,0.0,2,16,CSE,Placed
male,6.92,1,0.0,2,16,CSE,Placed
male,8.414,0,0.0,2,16,CSE,Not Placed
male,7.888,2,0.0,2,16,CSE,Placed
male,9.045,2,0.0,2,16,CSE,Placed
male,6.0,0,1.0,2,16,CSE,Not Placed
male,8.004999999999999,0,0.0,2,16,CSE,Not Placed
male,7.5680000000000005,1,0.0,2,16,CSE,Placed
male,8.081999999999999,2,0.0,2,16,CSE,Placed
male,7.2540000000000004,2,0.0,2,16,CSE,Placed
male,8.501999999999999,1,0.0,2,16,CSE,Placed
male,7.0,1,0.0,2,16,CSE,Placed
male,7.802,3,0.0,2,16,CSE,Placed
male,8.437000000000001,1,0.0,2,16,CSE,Placed
male,8.151,2,0.0,2,16,CSE,Placed
male,8.751000000000001,1,0.0,2,16,CSE,Placed
male,6.817,1,0.0,2,16,CSE,Placed
female,7.306,2,0.0,2,16,CSE,Placed
male,6.2,1,0.0,2,16,CSE,Placed
female,7.220999999999999,1,0.0,2,16,CSE,Placed
female,6.659000000000001,0,0.0,2,16,CSE,Not Placed
male,4.931,0,2.0,2,16,CSE,Not Placed
female,6.694,0,0.0,2,16,CSE,Not Placed
male,6.514,3,0.0,2,16,CSE,Placed
male,6.3469999999999995,0,2.0,2,16,CSE,Not Placed
male,7.740119402985074,0,0.0,2,16,CSE,Not Placed
female,7.740119402985074,0,7.0,2,16,CSE,Not Placed
male,6.9,2,,1,17,CSE,Placed
female,7.76,1,,1,17,CSE,Placed
female,7.0,1,,1,17,CSE,Placed
female,9.18,2,,1,17,CSE,Placed
female,8.27,2,,1,17,CSE,Placed
female,8.97,1,,1,17,CSE,Placed
female,7.8,1,,1,17,CSE,Placed
female,7.68,2,,1,17,CSE,Placed
female,9.1,1,,1,17,CSE,Placed
female,8.7,4,,1,17,CSE,Placed
female,8.3,3,,1,17,CSE,Placed
female,6.9,1,,1,17,CSE,Placed
female,9.377,3,,1,17,CSE,Placed
female,8.55,3,,1,17,CSE,Placed
female,8.66,5,,1,17,CSE,Placed
female,9.3,1,,1,17,CSE,Placed
female,7.9,1,,1,17,CSE,Placed
female,8.05,1,,1,17,CSE,Placed
female,7.9,1,,1,17,CSE,Placed
female,8.09,1,,1,17,CSE,Placed
female,7.5,3,,1,17,CSE,Placed
female,8.7,2,,1,17,CSE,Placed
female,7.9,2,,1,17,CSE,Placed
female,9.19,1,,1,17,CSE,Placed
male,8.5,2,,1,17,CSE,Placed
male,7.5,1,,1,17,CSE,Placed
male,6.1,1,,1,17,CSE,Placed
male,8.2,1,,1,17,CSE,Placed
male,8.1,3,,1,17,CSE,Placed
male,9.1,1,,1,17,CSE,Placed
male,8.7,1,,1,17,CSE,Placed
male,8.4,1,,1,17,CSE,Placed
male,6.4,1,,1,17,CSE,Placed
male,6.6,0,,1,17,CSE,Not Placed
male,7.9,3,,1,17,CSE,Placed
male,9.47,1,,1,17,CSE,Placed
male,8.2,1,,1,17,CSE,Placed
male,8.1,1,,1,17,CSE,Placed
male,9.63,1,,1,17,CSE,Placed
male,8.34,1,,1,17,CSE,Placed
male,7.8,2,,1,17,CSE,Placed
male,7.3,1,,1,17,CSE,Placed
male,6.5,0,,1,17,CSE,Not Placed
male,7.07,2,,1,17,CSE,Placed
male,6.1,1,,1,17,CSE,Placed
male,8.3,2,,1,17,CSE,Placed
male,8.14,2,,1,17,CSE,Placed
male,8.4,1,,1,17,CSE,Placed
male,6.5,0,,1,17,CSE,Not Placed
male,8.75,1,,1,17,CSE,Placed
male,8.23,2,,1,17,CSE,Placed
male,8.95,2,,1,17,CSE,Placed
male,8.3,2,,1,17,CSE,Placed
male,8.8,2,,1,17,CSE,Placed
male,8.6,3,,1,17,CSE,Placed
male,8.0,2,,1,17,CSE,Placed
male,8.43,1,,1,17,CSE,Placed
male,9.05,1,,1,17,CSE,Placed
male,6.5,2,,1,17,CSE,Placed
male,8.9,1,,1,17,CSE,Placed
male,5.35,2,,1,17,CSE,Placed
male,5.6,0,,1,17,CSE,Not Placed
male,8.5,1,,1,17,CSE,Placed
male,7.5,4,,1,17,CSE,Placed
male,6.05,0,,1,17,CSE,Not Placed
male,7.5,1,,1,17,CSE,Placed
male,6.5,1,,1,17,CSE,Placed
male,5.6,1,,1,17,CSE,Placed
female,5.5,1,,1,17,CSE,Placed
male,6.0,0,,1,17,CSE,Not Placed
male,6.0,0,,1,17,CSE,Not Placed
male,6.5,0,,1,17,CSE,Not Placed
female,9.14,1,0.0,2,17,CSE,Placed
female,8.6,3,0.0,2,17,CSE,Placed
female,9.14,1,0.0,2,17,CSE,Placed
female,7.3,3,0.0,2,17,CSE,Placed
female,8.45,1,0.0,2,17,CSE,Placed
female,9.27,1,0.0,2,17,CSE,Placed
female,7.8,1,0.0,2,17,CSE,Placed
female,9.0,5,0.0,2,17,CSE,Placed
female,8.73,3,0.0,2,17,CSE,Placed
female,8.32,0,0.0,2,17,CSE,Not Placed
female,7.41,1,0.0,2,17,CSE,Placed
female,7.9,1,0.0,2,17,CSE,Placed
female,8.5,1,0.0,2,17,CSE,Placed
female,8.82,6,0.0,2,17,CSE,Placed
female,8.45,4,0.0,2,17,CSE,Placed
